musicshow	id_artist	date	musicname	id_musicvideo
countdown	460	2021-10-14	LOCO	16765
musicbank	707	2021-10-15	Savage	16896
musiccore	707	2021-10-16	Savage	16896
inkigayo	707	2021-10-17	Savage	16896
theshow	713	2021-10-19	Tamed-Dashed	17001
showchampion	713	2021-10-20	Tamed-Dashed	17001
musicbank	713	2021-10-22	Tamed-Dashed	17001
musiccore	707	2021-10-23	Savage	16896
inkigayo	707	2021-10-24	Savage	16896
theshow	707	2021-10-26	Savage	16896
countdown	171	2021-10-28	Rock with you	17247
musicbank	171	2021-10-29	Rock with you	17247
musiccore	98	2021-10-30	strawberry moon	17190
inkigayo	98	2021-10-31	strawberry moon	17190
theshow	476	2021-11-02	Serious	17341
showchampion	171	2021-11-03	Rock with you	17247
countdown	148	2021-11-04	Favorite (Vampire)	17312
musicbank	171	2021-11-05	Rock With You	17247
musiccore	148	2021-11-06	Favorite (Vampire)	17312
theshow	283	2021-11-09	MAVERICK	17398
showchampion	283	2021-11-10	MAVERICK	17398
countdown	148	2021-11-11	Favorite (Vampire)	17312
musicbank	283	2021-11-12	MAVERICK	17398
musiccore	283	2021-11-13	MAVERICK	17398
inkigayo	283	2021-11-14	MAVERICK	17398
showchampion	454	2021-11-17	LUNA	17502
musicbank	208	2021-11-19	SCIENTIST	17532
musiccore	98	2021-11-20	strawberry moon	17190
inkigayo	98	2021-11-21	strawberry moon	17190
theshow	143	2021-11-23	Rush Hour	17629
showchampion	143	2021-11-24	Rush Hour	17629
musicbank	143	2021-11-26	Rush Hour	17629
musiccore	98	2021-11-27	strawberry moon	17190
inkigayo	208	2021-11-28	SCIENTIST	17532
theshow	143	2021-11-30	Rush Hour	17629
showchampion	143	2021-12-01	Rush Hour	17629
musicbank	270	2021-12-03	Trauma	17731
musiccore	98	2021-12-04	strawberry moon	17190
inkigayo	707	2021-12-05	Savage	16896
showchampion	1408	2021-12-08	Eleven	17800
musicbank	288	2021-12-10	Christmas EveL	17774
musiccore	98	2021-12-11	strawberry moon	17190
inkigayo	98	2021-12-12	strawberry moon	17190
theshow	1408	2021-12-14	Eleven	17800
showchampion	1408	2021-12-15	Eleven	17800
musicbank	1408	2021-12-17	Eleven	17800
musiccore	1408	2021-12-18	Eleven	17800
musicbank	150	2021-12-24	Universe (Let's Play Ball)	17958
musicbank	150	2022-01-07	Universe (Let's Play Ball)	17958
inkigayo	1408	2022-01-09	Eleven	17800
countdown	1434	2022-01-13	Wa Da Da	18344
musicbank	1434	2022-01-14	Wa Da Da	18344
musiccore	1408	2022-01-15	Eleven	17800
inkigayo	1408	2022-01-16	Eleven	17800
showchampion	713	2022-01-19	Blessed-Cursed	18422
countdown	1434	2022-01-20	Wa Da Da	18344
musicbank	713	2022-01-21	Blessed-Cursed	18422
musiccore	1408	2022-01-22	Eleven	17800
inkigayo	1408	2022-01-23	Eleven	17800
theshow	279	2022-01-25	DM	18515
showchampion	279	2022-01-26	DM	18515
countdown	289	2022-01-27	Make Me Happy	18512
musicbank	98	2022-01-28	Winter Sleep	18317
inkigayo	1451	2022-01-30	Step Back	18320
countdown	1451	2022-02-03	Step Back	18320
musicbank	280	2022-02-04	Feelin' Like	18626
countdown	1462	2022-02-10	SMILEY	18516
musicbank	1408	2022-02-11	Eleven	17800
showchampion	1470	2022-02-16	BOP BOP!	18763
countdown	1470	2022-02-17	BOP BOP!	18763
musicbank	1408	2022-02-18	Eleven	17800
inkigayo	1451	2022-02-20	Step Back	18320
theshow	18	2022-02-22	Dilemma	18896
showchampion	610	2022-02-23	JIKJIN	18906
countdown	200	2022-02-24	INVU	18894
musicbank	610	2022-02-25	JIKJIN	18906
musiccore	200	2022-02-26	INVU	18894
inkigayo	200	2022-02-27	INVU	18894
theshow	704	2022-03-01	RUN2U	18958
showchampion	38	2022-03-02	The Song	18959
countdown	38	2022-03-03	The Song	18959
musicbank	704	2022-03-04	RUN2U	18958
musiccore	200	2022-03-05	INVU	18894
inkigayo	200	2022-03-06	INVU	18894
theshow	704	2022-03-08	RUN2U	18958
showchampion	704	2022-03-09	RUN2U	18958
countdown	704	2022-03-10	RUN2U	18958
musicbank	704	2022-03-11	RUN2U	18958
musiccore	200	2022-03-12	INVU	18894
inkigayo	200	2022-03-13	INVU	18894
countdown	704	2022-03-17	RUN2U	18958
musicbank	634	2022-03-18	Switch	19233
musiccore	200	2022-03-19	INVU	18894
inkigayo	1467	2022-03-20	DrunKen Confession	18602
theshow	292	2022-03-22	TOMBOY	19300
showchampion	292	2022-03-23	TOMBOY	19300
countdown	292	2022-03-24	TOMBOY	19300
musicbank	288	2022-03-25	MANIAC	19426
musiccore	292	2022-03-26	TOMBOY	19300
inkigayo	292	2022-03-27	TOMBOY	19300
theshow	86	2022-03-29	DAYDREAM	19448
showchampion	288	2022-03-30	MANIAC	19426
countdown	292	2022-03-31	TOMBOY	19300
musicbank	165	2022-04-01	Feel My Rhythm	19451
inkigayo	292	2022-04-03	TOMBOY	19300
theshow	152	2022-04-05	Real Love	19563
showchampion	149	2022-04-06	Glitch Mode	19564
countdown	149	2022-04-07	Glitch Mode	19564
musicbank	149	2022-04-08	Glitch Mode	19564
musiccore	149	2022-04-09	Glitch Mode	19564
inkigayo	149	2022-04-10	Glitch Mode	19564
theshow	1408	2022-04-12	LOVE DIVE	19698
showchampion	1408	2022-04-13	LOVE DIVE	19698
countdown	28	2022-04-14	Still Life	19651
musicbank	1408	2022-04-15	LOVE DIVE	19698
inkigayo	28	2022-04-17	Still Life	19651
theshow	1408	2022-04-19	LOVE DIVE	19698
showchampion	56	2022-04-20	MAISON	19782
countdown	28	2022-04-21	Still Life	19651
musicbank	1408	2022-04-22	LOVE DIVE	19698
musiccore	28	2022-04-23	Still Life	19651
inkigayo	28	2022-04-24	Still Life	19651
theshow	56	2022-04-26	MAISON	19782
countdown	28	2022-04-28	Still Life	19651
musicbank	1408	2022-04-29	LOVE DIVE	19698
musiccore	28	2022-04-30	Still Life	19651
inkigayo	28	2022-05-01	Still Life	19651
theshow	1399	2022-05-03	Drive	20043
showchampion	143	2022-05-04	LOVE	20033
countdown	1408	2022-05-05	LOVE DIVE	19698
musicbank	143	2022-05-06	LOVE	20033
musiccore	28	2022-05-07	Still Life	19651
inkigayo	1408	2022-05-08	LOVE DIVE	19698
theshow	2703	2022-05-10	FEARLESS	20185
showchampion	158	2022-05-11	That That	20157
countdown	689	2022-05-12	If We Ever Meet Again	20193
musicbank	2703	2022-05-13	FEARLESS	20185
musiccore	689	2022-05-14	If We Ever Meet Again	20193
inkigayo	158	2022-05-15	That That	20157
theshow	2703	2022-05-17	FEARLESS	20185
showchampion	158	2022-05-18	That That	20157
countdown	158	2022-05-19	That That	20157
musicbank	465	2022-05-20	Good Boy Gone Bad	20243
musiccore	158	2022-05-21	That That	20157
inkigayo	158	2022-05-22	That That	20157
theshow	20	2022-05-24	Candy Sugar Pop	20362
showchampion	20	2022-05-25	Candy Sugar Pop	20362
countdown	20	2022-05-26	Candy Sugar Pop	20362
musicbank	20	2022-05-27	Candy Sugar Pop	20362
inkigayo	158	2022-05-29	That That	20157
showchampion	2703	2022-06-01	FEARLESS	20185
countdown	171	2022-06-02	HOT	20578
musicbank	171	2022-06-03	HOT	20578
musiccore	511	2022-06-04	Upside Down	20511
inkigayo	292	2022-06-05	TOMBOY	19300
theshow	1349	2022-06-07	Love Shhh!	20678
showchampion	149	2022-06-08	Beatbox	20621
countdown	149	2022-06-09	Beatbox	20621
musicbank	149	2022-06-10	Beatbox	20621
musiccore	149	2022-06-11	Beatbox	20621
inkigayo	149	2022-06-12	Beatbox	20621
showchampion	40	2022-06-15	Yet To Come	20754
countdown	40	2022-06-16	Yet To Come	20754
musicbank	40	2022-06-17		0
