id	id_parent	name	kname	original_name	name_aka	vtype	tags	vlink	id_artist	id_original_artist	releasedate	publishedon	views	likes	dislikes	lastupdate	recentviews	recentlikes	awards	regionlocked
16949	0	Around The World		GOT7　『AROUND THE WORLD』 MV FULL ver.		main	j	qJK-SR7JGc4	80	0	2014-10-01	2014-10-01 00:00:00	13152642	217730	2281	2022-06-16 21:32:11	270	8	0	KR
16950	0	Love Train		GOT7 『LOVE TRAIN』MV Short Ver.		main	j	RF8xDuagWbY	80	0	2015-05-18	2015-05-18 00:00:00	4422635	97033	758	2022-06-16 21:48:02	99	3	0	JP
16951	16896	Savage		에스파 (aespa) _ Savage | 스페셜클립 | Special Clip | Performance | 4K | 카리나 윈터 지젤 닝닝		alternate	h	g23Ffrt4FAw	707	0	2021-10-09	2021-10-09 00:00:00	5304052	282759	4302	2022-06-17 08:32:04	1397	40	0	
16952	13912	Rain of Tears		정동원-눈물비 (정동원 Ver.)		alternate		X6oXeTcyWZg	1026	0	2020-04-29	2020-04-29 00:00:00	2143210	20228	761	2022-06-17 06:03:11	883	12	0	
16953	0	Rat A Tat		BEAUTYBOX - "RAT A TAT" MV		main		ikAptXISeeU	1351	0	2021-09-23	2021-09-23 00:00:00	213368	20136	411	2022-06-17 02:02:13	77	8	0	
16954	16953	Rat A Tat		MV | 뷰티박스(BEAUTY BOX) - RAT A TAT | Beyond Of BB		duplicate		bDqVnMWxqwY	1351	0	2021-09-23	2021-09-23 00:00:00	5495	556	9	2022-06-17 02:15:46	2	0	0	
16955	0	Hair in the Air		[STATION 3] 예리X런쥔X제노X재민 'Hair in the Air (Trolls: The Beat Goes On Theme)' MV		main	op	3vKhnTAsLhE	1352	0	2018-12-13	2018-12-13 00:00:00	4865761	365406	2219	2022-06-17 08:47:04	652	29	0	
16956	16994	Gloomy Sunday		[MV] Paul Kim(폴킴) _ Gloomy Sunday		duplicate		u1cvL9h7WRk	406	0	2021-10-09	2021-10-09 00:00:00	28961	2701	33	2022-06-17 08:33:06	20	2	0	
16957	16993	After Summer	찬란한 계절	[MV] Paul Kim(폴킴) _ After Summer(찬란한 계절)		duplicate		bCOxVLTHDAM	406	0	2021-10-08	2021-10-08 00:00:00	56589	3777	49	2022-06-17 08:17:12	34	0	0	
16958	16916	Addicted		PIXY(픽시) - ‘Addicted’ M/V		duplicate		p60xPbBosL0	852	0	2021-10-07	2021-10-07 00:00:00	30109	2470	27	2022-06-17 08:01:39	43	6	0	
16959	16933	GLASSY		[BE ORIGINAL] JO YURI(조유리) 'GLASSY' (4K)		alternate	d	8ztDMmKfm1w	1349	0	2021-10-09	2021-10-09 00:00:00	2550148	121082	687	2022-06-17 08:31:05	1645	41	0	
16960	0	My Way		JUST B (저스트비) 'My Way' Special Video		main		wPKUBmw6Kl0	1163	0	2021-10-10	2021-10-10 00:00:00	49282	8578	10	2022-06-17 08:16:13	55	2	0	KR
16961	16885	Eternal Sunshine		ATEEZ(에이티즈) - 'Eternal Sunshine' Dance Practice		alternate	d	0ELKJw7WJQY	463	0	2021-10-10	2021-10-10 00:00:00	432367	55129	54	2022-06-17 08:46:06	601	32	0	
16962	0	Yes	좋아	[MV] 2017 월간 윤종신 11월호 - 좋아 (With 민서)		main		OmROfO8VGdk	444	0	2017-11-15	2017-11-15 00:00:00	405360	3636	130	2022-06-17 04:30:05	151	3	0	
16963	0	You Love You	널 사랑한 너	윤종신·민서(Jong Shin Yoon·MINSEO) '널 사랑한 너'(You Love You) MV (월간 윤종신) [통통영상]		main		NWHKeAPIKmU	444	0	2016-11-27	2016-11-27 00:00:00	2657	34	1	2022-06-17 04:15:07	0	0	0	
16964	0	First		[VIETSUB][MV] YOON JONG SHIN, MIN SEO - FIRST		main		j7pmmWQGsik	444	0	2017-09-09	2017-09-09 00:00:00	929	30	0	2022-06-17 04:17:06	0	0	0	JP
16965	2222	Fly High		드림캐쳐 Dreamcatcher - 날아올라 Fly high [세로라이브] Live		alternate	av	EYKfot5YetU	56	0	2017-07-28	2017-07-28 00:00:00	766754	30864	150	2022-06-17 04:33:02	67	6	0	JP
16966	2222	Fly High		Dreamcatcher(드림캐쳐) - '날아올라(Fly high)' 안무 영상(Dance Video)		alternate	d	d7zQOrY2Vj8	56	0	2017-08-02	2017-08-02 00:00:00	1575524	54235	239	2022-06-17 04:33:03	227	13	0	JP
16967	2007	Chase Me		[Special Clip] Dreamcatcher(드림캐쳐) _ Chase Me		alternate	a	nJqrNgcKfjI	56	0	2017-03-16	2017-03-16 00:00:00	317673	20960	50	2022-06-17 04:46:42	33	5	0	
16968	8486	You and I		드림캐쳐 Dreamcatcher - YOU AND I [세로라이브]		alternate	rav	fhje8ywUBF8	56	0	2018-05-21	2018-05-21 00:00:00	1307805	61581	222	2022-06-17 04:45:08	170	6	0	
16969	2977	What		Dreamcatcher(드림캐쳐) 'What' Dance Video(연습실 VER.)		alternate	d	tg2B-VDUkRU	56	0	2018-10-09	2018-10-09 00:00:00	739863	37627	108	2022-06-17 04:33:02	99	0	0	JP
16970	2977	What		[릴레이댄스] 드림캐쳐(DREAMCATCHER) - What		alternate	rv	KeBNIujhrtM	56	0	2018-09-27	2018-09-27 00:00:00	380224	26458	80	2022-06-17 04:45:11	54	5	0	
16971	3979	Piri		[릴레이댄스] 드림캐쳐(DREAMCATCHER) - PIRI		alternate	rv	dcjEhPWUILo	56	0	2019-02-19	2019-02-19 00:00:00	1189820	64726	169	2022-06-17 04:46:11	150	3	0	
16972	3979	Piri		[빈칸]LIVE 드림캐쳐 (DREAMCATCHER) - PIRI		alternate	da	3NCM47F63CE	56	0	2019-02-21	2019-02-21 00:00:00	204071	17946	29	2022-06-17 04:46:09	23	3	0	
16973	5788	Scream		Dreamcatcher(드림캐쳐) 'Scream' Dance Video (Studio ver.)		alternate	d	mGeOehe3jIU	56	0	2020-03-10	2020-03-10 00:00:00	5895281	203953	678	2022-06-17 04:47:08	4622	94	0	
16974	5788	Scream		Dreamcatcher(드림캐쳐) 'Scream' Dance Video (Special ver.)		alternate	d	QYRX5OEft48	56	0	2020-03-27	2020-03-27 00:00:00	1587960	109227	254	2022-06-17 04:47:07	160	5	0	
16975	5788	Scream		Dreamcatcher(드림캐쳐) 'Scream' Dance Video (MV ver.)		alternate	d	feF5yC1TYII	56	0	2020-02-20	2020-02-20 00:00:00	1658955	79771	220	2022-06-17 04:46:11	536	19	0	
16976	5859	Endless night		DREAMCATCHER -「Endless Night」Dance Practice		alternate	dj	Ci-ebs6w97s	56	0	2020-03-12	2020-03-12 00:00:00	218701	18863	18	2022-06-17 04:46:09	60	6	0	
16977	8989	Black or White		Dreamcatcher(드림캐쳐) 'Black Or White' Dance Video (연습실 ver.)		alternate	d	fxvJn-CInJo	56	0	2020-03-23	2020-03-23 00:00:00	1116759	53794	129	2022-06-17 04:46:13	323	17	0	
16978	7099	Boca		Dreamcatcher(드림캐쳐) 'BOCA' Dance Video (연습실 ver.)		alternate	d	pFzRj5zdz8E	56	0	2020-08-21	2020-08-21 00:00:00	1251527	86899	191	2022-06-17 04:46:40	942	36	0	
16979	9150	Odd Eye		Dreamcatcher(드림캐쳐) 'Odd Eye' Dance Video (Dystopia ver.)		alternate	d	-F-yIA_pwxI	56	0	2021-03-10	2021-03-10 00:00:00	1500063	114101	153	2022-06-17 04:46:11	1059	27	0	
16980	15475	BEcause		[4K] Dreamcatcher - BEcause | stage NEON		alternate	h	ykkRcmAZAzo	56	0	2021-08-19	2021-08-19 00:00:00	1507811	0	0	2022-06-17 04:48:08	1773	0	0	
16981	15475	BEcause		Dreamcatcher(드림캐쳐) 'BEcause' Comeback Showcase		alternate	d	xILxLK7WLOA	56	0	2021-07-30	2021-07-30 00:00:00	325102	45607	65	2022-06-17 04:47:38	27	0	0	
16982	0	Piri	피리	[MV] Dreamcatcher「PIRI～笛を吹け～-Japanese ver.-」	笛を吹け	main	j	ZOsu__wtD30	56	0	2019-03-11	2019-03-11 00:00:00	341809	19486	81	2022-06-17 04:32:59	63	4	0	
16983	0	Cheer Up	힘을 내세요	이찬원 LEE CHAN WON | '힘을 내세요' official MV		main		wBnZWzQirdg	1300	0	2021-10-07	2021-10-07 00:00:00	6114697	43840	959	2022-06-17 07:46:09	13717	33	0	
16984	16983	Cheer Up		이찬원 (LEE CHAN WON) - 힘을 내세요 (Cheer Up) #Official MV		duplicate		CetLTkTqyA0	1300	0	2021-10-07	2021-10-07 00:00:00	94184	10189	116	2022-06-17 08:00:39	10	0	0	
16985	0	Public Enemy		LIVE CLIP | 도한세 (Do Han Se) - Public Enemy		main	a	GW6glq_kMQU	1334	0	2021-10-10	2021-10-10 00:00:00	777142	10650	41	2022-06-17 08:16:44	128	6	0	
16986	16916	Addicted		PIXY(픽시) - ‘중독 (Addicted)’ Practice Video		alternate	d	apf5l8vyil0	852	0	2021-10-10	2021-10-10 00:00:00	116542	11497	12	2022-06-17 08:45:38	264	16	0	
16987	16897	Vibin		[릴레이댄스] 영재(Youngjae) - Vibin (4K)		alternate	rv	H2j4NZNhITc	581	0	2021-10-10	2021-10-10 00:00:00	168231	25469	48	2022-06-17 08:33:04	81	6	0	
16989	0	At the usual time	그 시간에	[MV] Youngjae(영재) (GOT7) _ At the usual time(그 시간에) (Wok of love(기름진 멜로) OST Part.2)		main	o	5CDdAoXxD4M	1353	0	2018-05-14	2018-05-14 00:00:00	1803033	78890	307	2022-06-17 12:32:36	50	0	0	KR
16990	0	Here Always		[갯마을 차차차 OST Part 7] Stray Kids (스트레이 키즈) - Here Always (승민 of Stray Kids) MV		main	o	iIkVGAjIdKk	2597	0	2021-10-10	2021-10-10 00:00:00	5393465	273647	357	2022-06-17 08:30:36	9652	137	0	
16991	16761	MONEY		LISA - 'MONEY' DANCE PRACTICE VIDEO		alternate	d	fr-eHz87XoM	1317	0	2021-10-10	2021-10-10 00:00:00	81885063	3277250	22923	2022-06-17 08:30:38	114714	1928	0	
16992	0	Belief		[유미의 세포들 OST Part 7] 정승환 (Jung Seung Hwan) - Belief MV		main	o	9TcyP6GVR3M	443	0	2021-10-09	2021-10-09 00:00:00	653334	8416	44	2022-06-17 08:31:06	1373	11	0	
16993	0	After Summer	찬란한 계절	폴킴 (Paul Kim) - 찬란한 계절 [Music Video]		main		87E6ES3OtHI	406	0	2021-10-07	2021-10-07 00:00:00	535002	13093	73	2022-06-17 07:47:10	516	6	0	
16994	0	Gloomy Sunday		폴킴 (Paul Kim) - Gloomy Sunday [Music Video]		main		3aGcUNkXrbM	406	0	2021-10-08	2021-10-08 00:00:00	164446	8195	22	2022-06-17 08:00:46	134	4	0	
16995	0	Go or Stop?		선미 (SUNMI) 'Go or Stop?' MV		main	p	IFMpT3WGOEk	268	0	2021-10-11	2021-10-11 00:00:00	1699762	142547	1237	2022-06-17 09:18:09	516	11	0	
16996	0	Love Right Back		Raiden 레이든 'Love Right Back (Feat. 태일 of NCT, lIlBOI)' MV		main		apogZTk06-U	797	0	2021-10-11	2021-10-11 00:00:00	1787009	243495	427	2022-06-17 09:18:10	545	0	0	
16997	16933	GLASSY		[릴레이댄스] 조유리(JO YURI) - GLASSY (4K)		alternate	rv	145_dhNGadY	1349	0	2021-10-11	2021-10-11 00:00:00	724953	36760	229	2022-06-17 09:30:11	198	7	0	IO,KP,SS
16998	0	Would you run		TRI.BE - WOULD YOU RUN		main		VC81SgWh86U	842	0	2021-10-12	2021-10-12 00:00:00	16365624	144864	1936	2022-06-17 09:30:04	3577	75	0	IO,KP,SS
16999	0	Got your back (Vocal Unit)		[LIVE] TRI.BE 트라이비 'GOT YOUR BACK' Showcase Stage 쇼케이스 무대(송선, 켈리, 진하, 지아) [통통컬처]		main	a	D7vnPn_BWDc	842	0	2021-10-12	2021-10-12 00:00:00	19586	2372	9	2022-06-17 09:17:44	13	2	0	
17000	0	Maybe		KANGTA 강타 '아마 (Maybe)' Live Video		main	a	TuAWforbaic	874	0	2021-10-12	2021-10-12 00:00:00	110138	10902	139	2022-06-17 09:18:10	39	2	0	
17001	0	Tamed-Dashed	테임드 대쉬드	ENHYPEN (엔하이픈) 'Tamed-Dashed' Official MV		main		6IRsW_TkyVA	713	0	2021-10-12	2021-10-12 00:00:00	37393640	2277948	11455	2022-06-17 09:17:17	37011	692	3	
17002	0	Cold Blooded	콜드 블러드	Jessi (제시) - Cold Blooded (with 스트릿 우먼 파이터 (SWF)) MV		main		1JHOl9CSmXk	256	0	2021-10-12	2021-10-12 00:00:00	72272388	2124622	8722	2022-06-17 09:30:11	93181	830	0	IO,KP,SS
17003	17002	Cold Blooded		제시 (Jessi) - Cold Blooded (with 스트릿 우먼 파이터(SWF)) MV		duplicate		rAC7km3_EsA	256	0	2021-10-12	2021-10-12 00:00:00	5646408	252078	1019	2022-06-17 09:45:08	1897	17	0	
17004	0	She's got everything		[MV] 정진우(Jung Jinwoo) - She's got everything		main		96pxtMAGbgs	1345	0	2018-11-15	2018-11-15 00:00:00	202408	15559	50	2022-06-16 23:31:29	26	0	0	
17005	0	Nowhere		[MV] 정진우(Jung Jinwoo) - Nowhere (ENG SUB)		main		cR4fTnew_lA	1345	0	2019-12-04	2019-12-04 00:00:00	208162	18068	22	2022-06-16 23:32:23	33	4	0	
17006	0	Color	색	[MV] 정진우(Jung Jinwoo) - 색(Color)		main		wp32fCcCjVM	1345	0	2018-11-16	2018-11-16 00:00:00	410709	27710	48	2022-06-16 23:32:20	36	0	0	
17007	0	MOVIE		[MV] 정진우(Jung Jinwoo) - MOVIE (Feat. Rohann)		main		3cwutRm3dMQ	1345	0	2020-11-02	2020-11-02 00:00:00	53544	5296	8	2022-06-16 23:46:00	14	2	0	
17008	0	Ocean		[SPECIAL CLIP] 위아이(WEi) Ocean (Self Cam ver.)		main		TXvyDvNz0m0	685	0	2021-07-31	2021-07-31 00:00:00	210324	13802	27	2022-06-17 06:02:03	272	11	0	
17009	0	Diffuser		위아이(WEi) 'Diffuser' ONLINE FAN SHOWCASE STAGE		main		1lT1DZi_HgM	685	0	2021-02-24	2021-02-24 00:00:00	276895	13579	30	2022-06-17 09:17:46	340	11	0	
17010	16818	CHERRY		AB6IX (에이비식스) 'CHERRY' M/V (PERFORMANCE VER.)		alternate		lBWaxS2OSFM	487	0	2021-10-13	2021-10-13 00:00:00	64965	6647	12	2022-06-17 10:33:03	104	3	0	
17011	16895	WAITING		[4K] 우즈(WOODZ) -“WAITING” Band LIVE Concert│우즈팝은 승리한다 1위 가수의 무대 		alternate	a	XT8r6nkzzHw	642	0	2021-10-13	2021-10-13 00:00:00	312668	31625	37	2022-06-17 10:31:07	344	21	0	
17012	0	Vivace	비바스	LIGHTSUM(라잇썸) - 'VIVACE' Official Music Video		main		y5WZ2htfiZU	1130	0	2021-10-13	2021-10-13 00:00:00	22725914	163339	3207	2022-06-17 10:16:12	4379	74	0	
17016	0	California Love		[⏳-6] DONGHAE 동해 'California Love (Feat. 제노 of NCT)' MV		main		HMQc3PdLOQ8	1354	0	2021-10-13	2021-10-13 00:00:00	4284897	492080	1597	2022-06-17 10:30:40	1490	29	0	
17017	17146	COLD LOVE		로시(Rothy) - 'COLD LOVE' Lyric video		alternate		cs1ILeaBSws	495	0	2021-10-13	2021-10-13 00:00:00	13032	1237	2	2022-06-17 10:33:06	2	0	0	
17018	0	I'll be there	아이윌 비 데얼	STAYC(스테이씨) 'I'll BE THERE' Live Clip		main	a	OD2k86rKRI4	704	0	2021-10-13	2021-10-13 00:00:00	825806	49690	87	2022-06-17 10:30:34	1172	48	0	
17019	0	WE		[MV] PLEDIS Girlz(플레디스 걸즈) _ WE		main		9TMDWIy6-Jc	156	0	2016-06-26	2016-06-26 00:00:00	2278937	52352	1615	2022-06-16 17:18:05	71	4	0	
17020	0	Aloha		[Choreography Video] PRISTIN(프리스틴) - ALOHA Present Ver.		main	d	VyjQ5z2wDZ8	156	0	2017-09-24	2017-09-24 00:00:00	601213	20027	290	2022-06-16 17:16:11	28	0	0	
17021	0	How Nice Would It Be	얼마나 좋을까	LUNAFLY(루나플라이) _ How nice would it be(얼마나 좋을까) MV	Superhero	main		9uqmAHuU9Y4	1355	0	2012-09-27	2012-09-27 00:00:00	639098	18627	142	2022-06-16 19:01:06	22	2	0	
17022	0	This Isn't You	너답지 않게	루나플라이 LUNAFLY - 너답지 않게 This Isn't You Official M/V		main		0aeJ35Gtb68	1355	0	2016-12-27	2016-12-27 00:00:00	125051	9948	21	2022-06-16 18:47:33	8	0	0	
17023	0	You Got That Something I Need		[Practice Video] LUNAFLY - You got that something I need		main	ae	JNRFUjAAbn0	1355	0	2012-09-26	2012-09-26 00:00:00	110037	3124	25	2022-06-16 19:01:35	3	0	0	
17024	17021	How Nice Would It Be		LUNAFLY - 얼마나 좋을까 MV		duplicate		ks5JIzsLvTc	1355	0	2012-09-27	2012-09-27 00:00:00	501691	11640	62	2022-06-16 19:30:06	27	0	0	
17025	0	Super Hero	얼마나 좋을까	LUNAFLY - Super Hero MV.	How Nice Would It Be	main	e	SIoe30fatYI	1355	0	2012-09-29	2012-09-29 00:00:00	884626	25868	135	2022-06-16 19:18:04	53	0	0	
17026	17021	How Nice Would It Be		[Practice Clip] LUNAFLY -얼마나좋을까		alternate	a	JaQoplS_tC4	1355	0	2012-10-08	2012-10-08 00:00:00	86511	2015	16	2022-06-16 19:17:07	0	0	0	
17027	17021	How Nice Would It Be		루나플라이(LUNAFLY)얼마나 좋을까_녹음 현장 스케치		alternate		wd6UkFZ3lww	1355	0	2012-10-11	2012-10-11 00:00:00	24368	1361	6	2022-06-16 19:30:35	3	0	0	KR
17028	0	One More Step	연습영상	LUNAFLY - One more step 연습영상		main	a	eT6vZzvxS7Q	1355	0	2012-10-12	2012-10-12 00:00:00	127450	3657	33	2022-06-16 19:15:12	4	0	0	UK
17029	0	Clear Day Cloudy Day	맑은 날 흐린 날	루나플라이 Lunafly '맑은 날 흐린 날 Clear Day Cloudy Day'	Day by Day	main		pKopmOcJ-uA	1355	0	2012-12-05	2012-12-05 00:00:00	449940	11561	61	2022-06-16 19:15:11	23	0	0	UK
17030	0	Day By Day		Lunafly 'Day By Day'	Clear Day Cloudy Day	main	e	BQWeBXUwa6o	1355	0	2012-12-10	2012-12-10 00:00:00	273889	6916	36	2022-06-16 19:15:09	12	2	0	
17031	0	One More Step		루나플라이 (LUNAFLY) One more step Eng ver. 연습영상		main	ae	vkB4Rw5ssgw	1355	0	2012-12-11	2012-12-11 00:00:00	55452	1961	19	2022-06-16 19:02:37	0	0	0	CA,KR,PR,US
17032	17029	Clear Day Cloudy Day		루나플라이(LUNAFLY) 맑은 날 흐린 날 연습 Piano ver.		alternate	a	1XA_9Y_xndI	1355	0	2012-12-17	2012-12-17 00:00:00	33337	1600	12	2022-06-16 19:30:09	0	0	0	CA,KR,PR,US
17033	17030	Day By Day		루나플라이 (LUNAFLY) Day By Day Practice Video		alternate	ae	kz9pYKZeLtQ	1355	0	2012-12-27	2012-12-27 00:00:00	31654	1447	6	2022-06-16 19:17:36	2	0	0	CA,KR,PR,US
17034	0	Fly To Love		[MV]LUNAFLY Fly To Love		main		ME3_w-Hwq4I	1355	0	2013-04-03	2013-04-03 00:00:00	552523	14633	94	2022-06-16 19:02:34	10	0	0	
17035	0	Fly To Love		LUNAFLY Fly To Love Eng ver. MV		main	e	RiRjJq9rmKo	1355	0	2013-04-23	2013-04-23 00:00:00	70659	3429	8	2022-06-16 19:15:43	2	0	0	CN,HK,JP,TW
17036	0	Van Gogh		LUNAFLY Van Gogh		main	e	gxWwHpHBnQA	1355	0	2013-05-20	2013-05-20 00:00:00	72130	2463	8	2022-06-16 19:03:03	0	0	0	
17037	0	Innocent and Young		LUNAFLY Innocent And Young		main	e	ge7y4PDraPI	1355	0	2013-06-03	2013-06-03 00:00:00	35450	1338	1	2022-06-16 19:15:39	0	0	0	
17038	0	What's Your Name?		LUNAFLY What's your name?		main	e	Kx61sdCgGXo	1355	0	2013-07-08	2013-07-08 00:00:00	50257	1799	1	2022-06-16 19:16:11	0	0	0	CA,KR,PR,US
17039	0	Yeowooya	여우야	LUNAFLY(루나플라이) - 여우야(YEOWOOYA) MV		main		Ea0WK21Akdk	1355	0	2013-08-05	2013-08-05 00:00:00	131477	4538	10	2022-06-16 19:32:31	2	0	0	
17040	17039	Yeowooya		LUNAFLY(루나플라이)-여우야(YEOWOOYA) Ustream Live		alternate	a	QJZEYSnK6MU	1355	0	2013-08-22	2013-08-22 00:00:00	37350	1361	6	2022-06-16 19:46:04	0	0	0	
17041	0	I Want To Love Again	다시 사랑하고 싶다	우리가 사랑할 수 있을까 ost part.2 루나플라이(LUNAFLY) - 다시 사랑하고 싶다 MV	Want To Love Again	main	o	1ol90SdPfaU	1355	0	2014-02-03	2014-02-03 00:00:00	32785	973	5	2022-06-16 19:17:32	0	0	0	
17042	0	Special Guy	특별한 남자	LUNAFLY(루나플라이)_특별한 남자 MV		main		qxqJeLiEAGw	1355	0	2014-03-10	2014-03-10 00:00:00	207508	6266	44	2022-06-16 19:16:39	7	0	0	RU
17043	0	Thank You		'Thank You' LUNAFLY 2nd Anniversary special MV		main	e	7c5mcwkL5tU	1355	0	2014-09-26	2014-09-26 00:00:00	74544	3169	3	2022-06-16 19:17:38	4	0	0	CA,KR,PR,US
17044	0	Stardust		[Stardust MV Soompi contest] 1Prize made by  Emese Bauer and Réka Bekecs, Hungary		main		SSaHEAI95NA	1355	0	2013-11-26	2013-11-26 00:00:00	14503	781	9	2022-06-16 19:17:06	0	0	0	
17045	0	Quiero Besarte		Lunafly - Quiero Besarte M/V		main	s	j5MnooLl4CY	1355	0	2014-11-10	2014-11-10 00:00:00	1008781	40693	532	2022-06-16 19:30:35	36	2	0	KR
17046	0	Super Heroe		LUNAFLY - Super Heroe M/V (Spanish Version)	Superhero; How Nice Would It Be	main	s	XxA50RIo-cM	1355	0	2014-11-17	2014-11-17 00:00:00	559888	18815	80	2022-06-16 19:30:09	30	2	0	CA,KR,PR,US
17047	0	A ti		LUNAFLY - A ti M/V		main	s	_WMnDTe8ixU	1355	0	2015-03-12	2015-03-12 00:00:00	423790	20562	77	2022-06-16 19:32:01	15	0	0	
17048	0	Dreaming 'Bout You		LUNAFLY - Dreaming bout you (Studio ver.)		main		xw5extNJw0I	1355	0	2017-04-13	2017-04-13 00:00:00	39505	3502	11	2022-06-16 19:17:37	5	0	0	CA,KR,PR,US
17049	0	Sparks Fly		[STATION] 윤도현 (YOON DO HYUN) 'Sparks Fly' MV		main		OmSdoiFPyas	1357	0	2017-01-13	2017-01-13 00:00:00	197320	6505	69	2022-06-16 19:48:04	10	0	0	
17050	0	Way Home	귀로	[MV] Yoon Do Hyun(윤도현) _ Way Home(귀로)(Taxidriver(모범택시) OST Part.7)		main	o	DdtnqwhbUwg	1357	0	2021-05-29	2021-05-29 00:00:00	48951	1824	22	2022-06-16 19:47:06	25	0	0	
17051	17112	It Must Have Been Love		Yoon Do Hyun(윤도현) - It must have been love(사랑했나봐) [Sketchbook / 2020.07.17]		alternate	a	oqJz6E9ON-o	1357	0	2020-08-04	2020-08-04 00:00:00	149032	4600	15	2022-06-16 20:00:20	226	5	0	
17052	0	Much As The Time (We Loved Each Other)		윤도현- 우리 사랑했던 시간만큼 Official MV	Much As The Time We Loved Each Other	main		y5foq4MVub0	1357	0	2014-09-16	2014-09-16 00:00:00	740251	2827	84	2022-06-16 19:32:36	70	3	0	
17053	0	Hmmm		레디 (Reddy) - Hmmm [Official Video]		main		NFAnBu_-Y80	1358	0	2020-05-17	2020-05-17 00:00:00	294192	10245	111	2022-06-16 19:47:04	40	3	0	
17054	0	Ocean View		레디 (Reddy) - Ocean View MV		main		YnldHclgj5w	1358	0	2016-11-02	2016-11-02 00:00:00	95440	2438	30	2022-06-16 20:02:45	6	0	0	
17055	0	Blaze of Glory		레디 (Reddy) - Blaze of Glory MV		main		lH9QNs4gYoM	1358	0	2016-10-10	2016-10-10 00:00:00	155758	3307	117	2022-06-16 20:00:49	3	0	0	
17056	0	Supreme		레디 (Reddy) - Supreme MV		main	p	oDqaT0v55s0	1358	0	2017-04-26	2017-04-26 00:00:00	684653	9217	237	2022-06-16 20:02:17	81	3	0	
17057	0	Thanksgiving	적셔	레디 (Reddy) - 적셔 (Thanksgiving) (feat. Paloalto & Huckleberry P) [Official Video]		main		ids7naQDz_8	1358	0	2018-03-27	2018-03-27 00:00:00	495872	7112	113	2022-06-16 20:01:43	52	3	0	
17058	0	Stand By You		레디 (Reddy) - Stand by You (feat. SKY-HI) [Official Video]		main		On1YlSN4b9s	1358	0	2018-12-11	2018-12-11 00:00:00	176853	4879	27	2022-06-16 20:02:17	24	2	0	
17059	0	Peach		레디 (Reddy) - Peach (feat. 수란) [Official Video]		main		sYH5VwCYGMY	1358	0	2018-04-12	2018-04-12 00:00:00	2047635	26515	1055	2022-06-16 20:01:19	74	0	0	
17060	17056	Supreme		레디 (Reddy) - Supreme [Official Video]		duplicate	p	4MS-iV6NhWk	1358	0	2017-04-25	2017-04-25 00:00:00	183147	3521	95	2022-06-16 20:30:09	3	0	0	KR
17061	0	Think		레디(Reddy) - 생각해 (Feat. 박재범) MV		main		Ywjmoco2xXA	1358	0	2016-02-02	2016-02-02 00:00:00	4974004	55361	680	2022-06-16 20:02:19	391	0	0	
17062	17061	Think		Reddy - 생각해 (feat. 박재범) [Official Video]		duplicate		N-AoUQeytYU	1358	0	2016-02-02	2016-02-02 00:00:00	352043	8476	58	2022-06-16 20:32:05	7	0	0	
17063	0	Turkey		레디 (Reddy) - Turkey (feat. Year of the OX) [Official Video]		main		khwKlKwqr34	1358	0	2018-05-02	2018-05-02 00:00:00	70363	1840	18	2022-06-16 20:02:17	0	0	0	
17064	0	Tracksuit		레디 (Reddy) - Tracksuit (feat. Sway D) [Official Video]		main		pSo7oxukP8Q	1358	0	2018-04-06	2018-04-06 00:00:00	119400	2076	51	2022-06-16 20:02:45	6	0	0	
17065	0	Dress Code		레디 (Reddy) - DRESS CODE [Official Video]		main		zkYnVFOF_rc	1358	0	2019-04-12	2019-04-12 00:00:00	148466	4060	75	2022-06-16 20:02:44	3	0	0	
17066	0	Hustle & Flow		지투 (G2) - Hustle & Flow MV		main		gwVgmqLp-8c	1359	0	2020-10-29	2020-10-29 00:00:00	25928	834	27	2022-06-16 20:15:10	13	2	0	
17067	0	Bang		G2 - Bang (feat. Bago, Los & Dumbfoundead) [Official Video]		main	e	mvFSBebnOww	1359	0	2017-02-22	2017-02-22 00:00:00	590644	11603	158	2022-06-16 20:15:36	106	2	0	
17068	0	Hymn II		G2 - Hymn II [Official Video]		main		KD8TmGFbQno	1359	0	2017-02-17	2017-02-17 00:00:00	321181	4800	84	2022-06-16 20:15:07	57	0	0	
17069	0	Knockin' At The Door		G2 - Knockin' at the Door [Official Video]		main		kuzrkmCBKDg	1359	0	2017-03-30	2017-03-30 00:00:00	56249	1633	26	2022-06-16 20:16:29	4	0	0	
17070	0	I Don't Know		지투 (G2) - I Don't Know (feat. Lyricks) [Official Video]		main		KeGIfN6mjC4	1359	0	2019-01-09	2019-01-09 00:00:00	35890	1275	20	2022-06-16 20:15:10	2	0	0	
17071	0	Alive		지투 (G2) - Alive [Official Video]		main	e	oFFhFvCApME	1359	0	2018-12-07	2018-12-07 00:00:00	32646	988	22	2022-06-16 20:03:17	9	0	0	
17072	0	ChakhaeBoyz		지투 (G2) - ChakhaeBoyz (feat. Rekstizzy) [Official Video]		main		Vj2ZCvcMO18	1359	0	2018-12-05	2018-12-05 00:00:00	17963	579	10	2022-06-16 20:31:29	3	0	0	
17074	0	Young & Alive		G2 - Young & Alive [Official Video]		main		vJV9nXTIfPY	1359	0	2016-12-18	2016-12-18 00:00:00	22685	412	27	2022-06-16 20:30:35	2	0	0	KR
