id_artist	id_subgroup	startyear	endyear	roles
2642	162	2009	2016	VR
2643	168	2009	2018	VRD
2644	842	2020	0	V
2645	842	2020	0	V
2646	2647	2020	0	VR
2646	2648	2022	0	V
2649	40	2013	0	VD
2651	107	2012	0	VRDML
2651	80	2014	0	V
2652	184	2012	2017	VL
2652	717	2020	0	VRL
2653	184	2012	2017	VR
2653	753	2012	2017	VRL
2656	214	2009	0	VM
2657	214	2009	0	V
2658	553	2018	0	VR
2659	553	2018	0	RD
2660	630	2020	0	VDL
2661	630	2020	0	RD
2662	630	2020	0	VDM
2663	1308	2021	0	RD
2664	1308	2021	0	VR
2665	1308	2021	0	V
2666	1308	2021	0	VD
2667	1308	2021	0	MDV
2668	707	2020	0	VR
2669	188	2007	2018	VL
2669	2670	2015	0	V
2673	282	2015	0	VDL
2674	282	2015	0	RD
2675	282	2015	0	
2676	282	2015	0	M
2677	193	2009	2017	V
2677	2680	2013	2017	V
2678	193	2009	2013	VR
2678	195	2013	2013	VR
2679	193	2009	2012	VR
2681	714	2016	0	V
2681	148	2016	0	V
2681	150	2016	0	V
2682	714	2018	0	V
2682	150	2020	0	V
2682	1016	2019	0	V
2682	2844	2021	2021	V
2683	714	2018	0	RD
2683	150	2020	0	VRD
2683	1016	2019	0	RDM
2683	2843	2021	2021	VRM
2684	714	2018	0	VR
2684	150	2020	0	V
2684	1016	2019	0	VRL
2684	2844	2021	2021	VRL
2685	714	2018	0	VRD
2685	150	2020	0	RD
2685	1016	2019	0	RD
2686	316	2016	0	VR
2687	316	2016	0	VR
2688	316	2016	0	VRM
2689	151	2012	2022	VRD
2689	302	2017	2022	VRD
2690	482	2019	0	V
2691	1023	2017	0	
2691	525	2019	0	VRDL
2692	1434	2021	0	
2693	1434	2021	0	
2694	1434	2021	0	
2695	593	2020	0	V
2696	593	2020	0	V
2697	593	2020	0	DV
2698	593	2020	0	RM
2699	375	1997	2002	LVD
2700	375	1997	2002	VR
2701	375	1997	2002	RDMV
2704	337	2018	2021	R
2704	2703	2022	0	R
2705	337	2018	2021	VRD
2706	337	2018	2021	VD
2706	2703	2022	0	L
2707	337	2018	2021	R
2708	2703	2022	0	
2709	2703	2022	0	
2710	2703	2022	2022	M
2711	2703	2022	0	
2712	1307	2021	0	L
2713	1307	2021	0	
2714	1307	2021	0	
2715	1307	2021	0	
2716	1307	2021	0	
2717	1307	2021	0	
2718	629	2020	0	VR
2719	629	2021	0	V
2720	629	2021	0	DM
2721	271	2017	0	V
2722	271	2017	0	RDV
2723	271	2017	0	DVR
2724	271	2017	0	DRVM
2725	457	2017	0	LRV
2726	457	2017	0	VR
2727	457	2017	0	DV
2729	2728	2022	0	LD
2730	2728	2022	0	
2731	2728	2022	0	V
2732	2728	2022	0	
2733	2728	2022	0	
2734	2728	2022	0	
2735	2728	2022	0	M
2736	203	2015	2016	VD
2736	295	2018	2018	VRDM
2737	323	2017	0	VR
2738	186	2017	2018	V
2739	203	2015	2016	LDV
2739	725	2018	2020	VD
2741	203	2015	2016	V
2742	203	2015	2016	RVM
2743	330	2018	0	VM
2744	339	2014	2016	LVD
2744	188	2019	0	VRM
2745	339	2014	2016	DV
2746	339	2014	2016	VRM
2747	188	2007	0	VL
2748	188	2010	0	VRD
2749	188	2019	0	V
2750	188	2011	2018	VRD
2751	229	2014	2015	VRD
2752	218	2016	0	VRD
2752	1025	2021	0	VRD
2753	218	2016	0	V
2753	686	2020	0	V
2754	218	2016	0	
2755	218	2016	0	V
2755	686	2020	0	VRM
2756	340	2015	2018	VD
2757	340	2015	2018	VM
2758	340	2015	2018	RD
2759	2760	2018	0	VI
2761	2760	2018	0	I
2762	2760	2018	0	I
2763	2764	2014	0	
2766	397	2004	0	
2766	2767	2011	0	I
2767	2768	2016	0	V
2770	564	2018	0	VM
2771	765	2020	0	I
2772	765	2020	0	I
2773	765	2020	0	I
2774	765	2020	0	V
2775	765	2020	0	IM
2776	46	2009	0	VI
2777	46	2009	2019	VI
2780	52	2010	2014	RL
2781	52	2010	2014	R
2782	52	2010	2014	VR
2783	52	2010	2014	V
2784	52	2010	2014	V
2785	52	2010	2014	VM
2786	479	2018	0	VR
2787	479	2018	0	VD
2788	479	2018	0	V
2789	479	2018	0	V
2790	479	2018	2019	VRl
2791	479	2018	2021	V
2792	2779	2022	0	VL
2793	2779	2022	0	R
2794	2779	2022	0	VR
2795	2779	2022	0	VRD
2796	2779	2022	0	R
2797	2779	2022	0	VDM
2798	92	2014	0	VIML
2799	92	2014	0	I
2800	92	2014	0	I
2801	92	2014	0	I
2802	95	2015	0	VD
2804	890	2018	0	V
2805	890	2018	0	V
2806	890	2018	0	VD
2807	890	2018	2018	V
2808	108	2014	0	RL
2809	108	2014	0	V
2810	108	2014	0	V
2811	108	2014	0	V
2812	108	2014	0	VRM
2813	108	2014	0	VR
2814	131	2002	0	V
2816	2817	2021	2021	
2818	2817	2021	2021	
2820	2821	2021	2021	L
2820	2822	2020	2020	L
2824	2823	2022	0	L
2825	478	2019	0	
2825	2823	2022	0	
2826	582	2019	0	
2826	2823	2022	0	
2827	2823	2022	0	
2828	2823	2022	0	
2829	2823	2022	0	
2830	2823	2022	0	
2831	2823	2022	0	
2832	2823	2022	0	M
2833	173	1998	0	RL
2834	173	1998	0	VD
2835	183	2012	2016	VRDL
2836	183	2012	2016	V
2837	183	2012	2016	V
2838	183	2012	2016	V
2839	183	2012	2016	VR
2840	183	2012	2016	V
2841	183	2012	2016	VRDM
2842	349	2004	0	
2845	725	2018	2020	VRDM
2845	203	2015	2016	R
2846	1280	2019	0	V
2846	1112	2010	2010	
2848	934	1996	2001	VRDL
2849	934	1996	2001	VRD
2850	934	1996	2001	VR
2851	934	1996	2001	VRM
2852	210	2014	2018	VRm
2853	210	2008	2017	VD
2854	210	2011	2016	VR
2855	210	2008	2013	VRm
2856	210	2008	2011	V
2857	210	2008	2011	VR
2859	2858	2022	0	
2860	2858	2022	0	
2861	2858	2022	0	
2862	2858	2022	0	
2862	2868	2018	2018	
2863	2858	2022	0	
2864	2858	2022	0	
2865	2858	2022	0	M
2866	2868	2018	2018	
2867	2868	2018	2018	
2869	185	2005	2010	VRD
2870	185	2005	2010	VR
2870	326	2016	0	R
2871	209	2012	2017	VL
2872	213	0	0	V
2873	230	2001	0	I
2874	230	2001	0	I
2875	230	2001	0	VI
2876	230	2001	0	VIM
2877	224	2010	2017	VRD
2878	224	2010	2015	VRD
2879	233	2016	2017	V
2882	243	2015	2020	V
2882	244	2017	2017	V
2883	243	2019	2020	VD
2884	243	2019	2020	VR
2885	243	2018	2020	V
2886	243	2017	2019	VDl
2886	244	2017	2017	VDL
2887	243	2015	2019	VD
2887	244	2017	2017	VD
2888	243	2017	2018	RD
2888	244	2017	2017	RD
2889	243	2017	2018	V
2889	244	2017	2017	V
2890	243	2015	2017	Rl
2890	244	2017	2017	R
2891	243	2011	2014	Dl
2891	244	2017	2017	Dl
2892	243	2011	2012	D
2893	243	2011	2016	VRl
2894	243	2011	2017	Vl
2895	243	2011	2016	VRDl
2896	243	2011	2016	VD
2897	243	2011	2016	VDm
2899	2898	2016	0	VDL
2900	2898	2016	0	VD
2901	2898	2016	0	RM
2902	643	2020	0	RDL
2903	643	2020	2022	V
2910	2911	2017	2017	V
2914	364	1998	0	
2916	234	2012	2018	VL
2917	234	2012	2018	VR
2918	234	2012	2018	VRDM
2919	234	2012	2014	Vl
2920	234	2012	2017	V
2921	234	2012	2013	VRm
2922	236	2013	0	VI
2923	236	2013	2017	I
2924	239	2012	2018	V
2925	245	2015	0	VRDL
2926	245	2015	0	V
2927	245	2015	0	VRDM
2928	1531	1999	0	I
2929	1531	1999	0	I
2931	1531	1999	0	I
2932	246	2015	0	V
2933	246	2015	0	V
2934	267	2016	2019	V
2935	293	2015	0	VD
2936	293	2015	0	VR
2937	293	2015	0	VM
2938	293	2015	2016	VRD
2939	293	2015	2016	VR
2940	293	2015	2017	V
2941	487	2019	0	V
2941	320	2017	0	
2942	487	2019	2020	VRL
2942	320	2017	2020	
2943	454	2019	0	VM
2944	360	2012	0	VL
2945	360	2016	0	VRM
2946	360	2005	2009	V
2947	360	2010	2012	V
2948	360	2005	2011	l
2949	360	2005	2013	Vl
2950	257	2011	2013	I
2951	257	2011	2013	I
2952	266	1997	0	RD
2953	266	1997	0	RD
2954	266	1997	0	VM
2955	266	1997	1998	V
2956	266	1997	2000	V
2957	1321	2011	2015	VRDL
2958	1321	2011	2015	VRM
2959	1321	2011	2015	VR
2960	1321	2011	2013	VR
2961	1391	2021	0	VD
2962	1391	2021	0	RD
2963	1391	2021	0	RD
2964	1392	2021	0	VRDM
2965	720	2017	0	V
2966	720	2017	0	V
2967	270	2016	0	
2968	270	2016	0	
2969	331	2013	0	R
2970	321	1999	0	VR
2971	1186	2019	0	M
2972	272	2017	2018	
2973	272	2017	2018	
2975	2974	2022	0	L
2977	2976	2021	2021	L
2978	2976	2021	2021	
2979	2976	2021	2021	V
2980	2976	2021	2021	
2981	2976	2021	2021	M
2982	286	2018	0	VDL
2983	286	2019	0	V
2984	286	2019	0	VM
2985	286	2019	2020	VRDm
2986	865	2019	0	VRD
2987	865	2019	0	VD
2988	865	2019	0	VRDM
